blue,54.958598490983334,-75.06864719621264,0,0.01,0.01,0
blue,53.56379620595236,-77.69408446810932,0,0.01,0.01,0
blue,52.45367306217316,-80.46421458799495,0,0.01,0.01,0
blue,51.10195910260523,-83.12125279322277,0,0.01,0.01,0
blue,49.19723210170147,-85.40579587582417,0,0.01,0.01,0
blue,46.74454940196024,-87.09083439211697,0,0.01,0.01,0
blue,43.95118393528319,-88.12180670858186,0,0.01,0.01,0
blue,40.99797059783238,-88.50801110617851,0,0.01,0.01,0
blue,38.030275869026,-88.25427663837723,0,0.01,0.01,0
blue,35.19072328863318,-87.3558973559725,0,0.01,0.01,0
blue,32.596941178549585,-85.8897369588691,0,0.01,0.01,0
blue,30.31228975589863,-83.97540974729078,0,0.01,0.01,0
blue,28.373336008877825,-81.71082317387066,0,0.01,0.01,0
blue,26.80837851926911,-79.17328251246923,0,0.01,0.01,0
blue,25.66192696946414,-76.42152910291131,0,0.01,0.01,0
blue,25.010391709598476,-73.51358559103465,0,0.01,0.01,0
blue,24.95875384641582,-70.53602492398274,0,0.01,0.01,0
blue,25.52128036589609,-67.60823850357276,0,0.01,0.01,0
blue,26.274198339790274,-64.72039899898213,0,0.01,0.01,0
blue,26.96547866211809,-61.817462796449945,0,0.01,0.01,0
blue,27.429155932818343,-58.8710738804872,0,0.01,0.01,0
blue,27.299244305566535,-55.90272495082756,0,0.01,0.01,0
blue,25.53421673885565,-53.60781140009209,0,0.01,0.01,0
blue,22.751538945340442,-52.55995978646736,0,0.01,0.01,0
blue,19.814331365580628,-52.04009436707538,0,0.01,0.01,0
blue,16.845844705751468,-51.73470999954296,0,0.01,0.01,0
blue,13.870986495900038,-51.49651253457688,0,0.01,0.01,0
blue,10.899113350358139,-51.224590290946594,0,0.01,0.01,0
blue,7.943342788789514,-50.81632838593727,0,0.01,0.01,0
blue,5.040082372022389,-50.13387943735266,0,0.01,0.01,0
blue,2.2993733631740976,-48.96917938965416,0,0.01,0.01,0
blue,0.015702363066130154,-47.07359480216857,0,0.01,0.01,0
blue,-1.3703408461321596,-44.45236593186624,0,0.01,0.01,0
blue,-1.9673131258845613,-41.532604955826244,0,0.01,0.01,0
blue,-2.2846786012648463,-38.565232201000555,0,0.01,0.01,0
blue,-2.794277031811415,-35.628110930723324,0,0.01,0.01,0
blue,-3.962771904856387,-32.89079590300882,0,0.01,0.01,0
blue,-5.659312157909119,-30.43889751186346,0,0.01,0.01,0
blue,-7.583417881948536,-28.158006542686337,0,0.01,0.01,0
blue,-9.540313134470344,-25.90481301773775,0,0.01,0.01,0
blue,-11.427791079963004,-23.593333046914495,0,0.01,0.01,0
blue,-13.224272772784595,-21.210493918405092,0,0.01,0.01,0
blue,-14.910377017860466,-18.748437966994032,0,0.01,0.01,0
blue,-16.453497648274467,-16.194600262731285,0,0.01,0.01,0
blue,-17.792816270306602,-13.528859342128555,0,0.01,0.01,0
blue,-18.812374905489218,-10.726891213210507,0,0.01,0.01,0
blue,-19.267125887077547,-7.785544152779835,0,0.01,0.01,0
blue,-18.71182842748328,-4.876950823559355,0,0.01,0.01,0
blue,-16.943917413674342,-2.5018371651989355,0,0.01,0.01,0
blue,-14.43782734318706,-0.9001126737059337,0,0.01,0.01,0
blue,-11.635377534030454,0.1158630912501053,0,0.01,0.01,0
blue,-8.722149708131989,0.7577591178563239,0,0.01,0.01,0
blue,-5.76509827464284,1.1565626537529567,0,0.01,0.01,0
blue,-2.7901377778547225,1.38997431944793,0,0.01,0.01,0
blue,0.19188666065379767,1.5048567455005184,0,0.01,0.01,0
blue,3.176058488966035,1.532867939930867,0,0.01,0.01,0
blue,6.160181364555232,1.4967953742175268,0,0.01,0.01,0
blue,9.143405978807847,1.4143477807408829,0,0.01,0.01,0
